name,price
Python与量化投资：从基础到实战 王小川 电子工业出版社,71.00
零基础入门学习Python,38.12
Python机器学习,65.57
21天学通Python（第2版）,49.04
Python游戏编程快速上手第4版编程入门教程书籍,49.30
Python地理数据处理 Python地理数据技术教程书籍,57.60
从零开始学Python网络爬虫,48.97
面向ArcGIS的Python脚本编程,39.69
Python网络爬虫实例教程 视频讲解版 大学教材,49.80
2本 Python编程从零基础到项目实战+Python编程之美 最佳实践指南,109.80
Python项目开发实战 第2版 Web前端开发教程书籍 Python编程,56.40
Python自动化运维技术与最佳实践 程序设计编程,51.60
全新正版！Python 3标准库 道格 赫尔曼 华章程序员书库计算机软件工具程序设计详尽参考机械工业,150.00
Python机器学习入门英文版影印版安德烈亚斯·穆勒东南大学出版9787564169060,71.50
自学Python 编程基础 科学计算及数据分析 Python初学者自学笔记,56.60
机器学习系统设计：Python语言实现,44.30
2本 Scratch少儿趣味编程 python编程入门教程 家长孩子一起学编程书籍,98.60
Python金融实战+python金融大数据分析 2本 python数据分析方法教程,129.90
包邮 数据天才：数据科学家修炼之道+Python大战机器学习:数据科学家的*一个小目标,117.00
Python程序员面试算法宝典 张波 楚秦 等编著/机械工业出版社/9787111607,58.50
包邮达人迷 Raspberry Pi趣味编程13例 python 编程入门 树莓派,66.60
Keras快速上手 基于Python的深度学习实战 keras编程教程书籍  谢梁,56.80
2本 精通Python爬虫框架Scrapy +用Python写网络爬虫 第2版,77.10
3本 数据结构 Python语言描述+Python算法教程+Python基础教程 第3版,169.30
Python机器学习算法 赵志勇 著  深入分析机器学习,49.90
Python绝技：运用Python成为黑客,56.90
Python程序设计 第3版 Python入门教程书籍,49.50
Python数据科学：技术详解与商业实践,74.00
包邮 程序设计导论：Python计算与应用开发实践（原书第2版）|8053725,69.30
【全2册】零基础入门学习Python+Python 3.0科学计算指南 李佳宇 零基础入,98.70
包邮 玩转Python网络爬虫+Python 3网络爬虫开发实战+Python 3.5从零开始学,169.80
Python 3学习笔记 上卷 python基础教程 python编程从入门到实践 python程序,60.60
数据科学导论：Python语言实现,36.80
Python从入门到项目实践,70.00
机器人Python极客编程入门与实战 9787121322921,40.10
Python编程基础 9787115434142,30.60
（正版） Selenium 2自动化测试实战——基于Python语言  978712127,38.40
从零开始学PYTHON数据分析与挖掘,65.57
Python并行编程手册,48.38
程序员学PYTHON,72.09
跟老齐学Python,56.58
教孩子学编程（Python语言版）,47.79
知识网络与合作网络的关系——基于Python编程 格致出版社 张晓黎 新华书店 配送,50.20
PYTHON从小白到大牛   关东升 程序设计Python爬虫科学计算机器学习书籍,72.00
Python编程从入门到精通 零基础学编程基础教程核心编程图书 网络编程web开发大数据,79.00
青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩,79.00
预售 预计6月上旬发货 达人迷 Python趣味编程10例 Python入门到实践 青少,57.90
Python 3面向对象编程-第2版-(影印版),70.40
Python高性能-(第2版),50.20
Python数据抓取技术与实战,41.70
Python网络爬虫从入门到实践,41.70
Python程序设计教程,33.80
Effective Python:编写高质量Python代码的59个有效方法 978711,38.40
Python高性能编程 python 编程,63.20
Python 3.6从入门到精通（视频教学版）,75.70
Python网络爬虫实战（第2版）,67.20
Python爬虫开发与项目实战,67.20
Python 3.7从零开始学,67.20
精通Python网络爬虫-核心技术.框架与项目实战,58.70
从python开始学编程,41.70
Python程序设计基础（第2版）,41.70
Python程序设计入门,33.20
Python编程基础 9787115434142 闫俊伢,29.30
Python数据分析基础教程:NumPy学习指南(XX版) 畅销书籍 计算机ython数据,39.20
Python网络爬虫实例教程 视频讲解版,40.34
趣学Python编程 Jason Briggs,36.70
"Python 3程序开发指南(XX版 修订版) [美]萨默菲尔德,王弘博,孙传庆",54.90
教孩子学编程 Python语言版 [美] Bryson Payne,47.30
Python高性能编程 [美] Micha Gorelick 戈雷利克 Ian Ozsva,62.50
跟老齐学Python Django实战 齐伟著,55.60
Python设计模式(XX版) 畅销书籍 计算机 正版 [印度]Chetan Giridh,31.60
包邮 深度实践OpenStack：基于Python的OpenStack组|7502219,55.30
Python机器学习,67.20
2本套 Python编程入门到实践 流畅python 核心编程的基础教程书籍 python3.5计算,212.00
正版 Python核心编程第3版 python3爬虫数据分析 python入门实战书籍 python,96.00
用Python写网络爬虫,36.60
Python语言在Abaqus中的应用(含光盘),35.00
Python自然语言处理+Python计算机视觉编程2本,113.00
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,44.90
Python 3 面向对象编程(第2版),83.16
Python高效开发实战——Django、Tornado、Flask、Twisted,80.99
Keras快速上手：基于Python的深度学习实战,67.15
包邮 Python与量化投资：从基础到实战+量化投资：以Python为工具 2本,149.00
2本 Python3 网络爬虫开发实战 + 用Python写网络爬虫,105.70
流畅的Python python数据分析代码大全入门到精通教程,99.30
2本 Python编程从零基础到项目实战+精通Python爬虫框架Scrapy,86.00
Python自然语言处理 编程语言程序设计书,63.60
Python参考手册 第4版 修订版,63.60
零起点Python大数据与量化交易,74.00
精通Python网络爬虫：核心技术、框架与项目实战 爬取技术与反爬公关技巧,51.60
Python与机器学习实战,51.60
FLASKVEB开发：基于PYTHONR的WEB应用开发实战（第2版）,55.20
清华大学：Python 3.6从入门到精通（视频教学版）,66.75
包邮  Python机器学习实践指南+ 零起点Python机器学习快速入门,96.00
包邮  零起点Python机器学习快速入门+ 面向机器智能的TensorFlow实践,96.00
实用机器学习+Python机器学习及实践：从零开始通往Kaggle竞赛之路,89.60
包邮精通Python自然语言处理+NLTK基础教程 2本 python开发教程书籍,80.90
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,49.90
包邮 程序设计导论：Python语言实践（英文版）|4912462,97.30
利用Python进行数据分析 python编程教材 数据采集 数据思维 数据挖掘 精通数据科学,66.00
Python语言及其应用python语言程序设计Python程序设计教程Python书籍python,55.50
正版 从零开始学Python数据分析 视频教学版 罗攀 软件程序设计Python数据分析,56.20
Python设计模式 第2版 python语言编程书籍 python程序设计,27.30
【计算机网络】Python大战机器学习：数据科学家的第一个小目标 算法笔记 人工神经网络,210.80
Python可以这样学 零基础学习python的指南 Python基础教程书籍 Python代码优化,51.10
Python基础教程 第3版 图灵程序设计丛书 编程新手入门 软件工具 python基础学习手册 p,69.50
Python与有限元--基于Python编程的有限元分析及应用扩展 Python编程有限元分析开源框,32.30
Python科学计算(附光盘第2版)网站开发管理应用程序 Python数据库创建工具 程序设计语,83.60
Python算法教程 python语言编程入门书籍 Python程序设计教材Python基础教程 利,48.50
Python数据挖掘入门与实践 python3爬虫数据分析 挖掘基础教程/python数据挖掘导论算,41.40
Selenium2自动化测试实战:基于Python语言 虫师 本书适合软件功能测试人员、软件自动化测,59.00
[正版二手] Python入门-(影印版)9787564159139卢布诺维克/东南大学,36.00
机器学**统设计：Python语言实现,44.30
青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩印刷 正版,57.70
Python 3标准库,149.25
编程真好玩+ 趣学Python-教孩子学编程 组套装,102.90
Python数据分析(第2版),50.40
Python 深度学习实战 Python机器学习算法教程 神经网络建模强化学习方法迁移学习解决方法,58.50
Python Qt GUI快速编程:PyQt编程指南 计算机网络 python语言编程入门教程书籍,58.00
Python数据分析基础 零编程经验学会Python编程从入门到实践python3.0绝技核心编程基,48.50
Python书籍入门教程 零起点Python机器学习快速入门 何海群机器学习周志华 深度学习中文版d,43.70
笨办法学Python 3,47.20
零基础入门学习Python,42.08
Python爬虫开发与项目实战,59.30
Python自然语言处理,59.30
"Python计算机视觉编程[美]Jan Erik Solem,朱文涛97871153523",207.00
（正版） 零起点Python大数据与量化交易  9787121306594,84.20
（正版） Keras快速上手：基于Python的深度学习实战  9787121318726,53.70
Python绝技：运用Python成为黑客出版社:电子工业出版社9787121277139,212.00
零起点Python大数据与量化交易何海群9787121306594电子工业出版社,198.00
Python机器学习英文版影印版塞巴斯蒂安·拉什卡东南大学出版社9787564170776,70.00
HEAD FIRT PYTHON(第2版),99.84
Python测试驱动开发,96.39
Python高级编程（第2版）,72.09
Python参考手册（第4版·修订版）,72.09
Python数据分析从入门到精通,56.58
Python程序设计（第3版）,55.89
从零开始学Python网络爬虫,48.97
Python并行编程手册,48.38
Python高手之路（第3版）,44.55
Python数据挖掘入门与实践 畅销书籍 计算机 正版 [澳] Robert Layton,46.80
Python编程快速上手:让繁琐工作自动化 畅销书籍 计算机 正版Python编程快速上手,54.40
