name,price
机器学习实战-python基础教程指南大数据智能 -共两册,97.20
机器人Python极客编程入门与实战 Python极客团队 9787121322921 电,49.00
Python高手之路-第3版 朱利安·丹乔 9787115437105 人民邮电出版社,45.10
机器学习实战-python基础教程指南  9787115317957 人民邮电出版社,53.10
基于Python的Google App Engine编程,66.90
Python带我起飞：入门、进阶、商业实战,60.00
PYTHON量化交易实战入门与技巧,52.40
'笨办法'学Python 3,48.40
机器人系统设计与制作：Python语言实现 郎坦·约瑟夫 9787111559603 机械,45.40
深度学习：基于Python语言和TensorFlow平台-视频讲解版,37.40
Python程序设计案例课堂,54.50
Python数据分析与数据化运营,78.20
Python3学习笔记上卷,73.90
青少年学Python,64.80
Python机器学习,62.40
Python网络数据爬取及分析从入门到精通(爬取篇),49.60
PYTHON程序设计,37.20
Python机器学习 5个数据科学家案例解析,41.80
Python机器学习及实践,38.70
HEAD FIRT PYTHON(第2版),101.10
基于Python的Google App Engine编程,68.60
图解算法 使用Python,41.20
Python数据抓取技术与实战,38.20
Flask Web开发：基于Python的Web应用开发实战,48.40
自动化平台测试开发：Python测试开发实战 邹辉 9787121342905,40.02
PYTHON程序员面试算法宝典,49.40
Python程序设计(第3版),56.60
精通Python自然语言处理,45.40
PYTHON数据分析与应用,40.80
Python学习手册,89.30
Python即学即用,39.50
Python数据科学入门,37.70
零基础学Python 张志强 9787111492115 机械工业出版社,63.20
Python树莓派编程 沃尔弗拉姆·多纳特 9787111550303 机械工业出版社,41.20
Python科学计算基础教程 赫曼塔·库玛·梅赫塔 9787115436986 人民邮电出,36.80
Python即学即用,39.50
包邮Python数据科学：技术详解与商业实践 Python基本数据计算机编程书籍|8049590,69.30
Python与数据挖掘,38.70
Python程序设计教程(高等学校计算机科学与技术教材),35.60
PYTHON编程基础,32.60
Python物理建模初学者指南,45.40
Python程序设计教程 林信良 9787302457862 清华大学出版社,45.40
PYTHON程序设计基础实战教程 韦玮 9787302486268 清华大学出版社,34.70
"11招玩转网络安全：用Python,更安全",52.40
Python深度学习,44.30
PYTHON微控制器编程从零开始:使用MICROPYTHON,38.40
PYTHON从小白到大牛,68.50
从零开始学PYTHON数据分析与挖掘,60.80
Python大战机器学习：数据科学家的靠前个小目标,52.40
Python网络爬虫从入门到实践,38.70
Python高级编程,41.80
Python开发向导,36.50
Python并行编程参考手册(影印版),52.80
PYTHON趣味编程入门,36.80
Python地理空间分析指南(第2版),60.80
零压力学Python,64.80
PYTHON编程从入门到精通,64.80
Python爬虫开发从入门到实战 微课版,40.30
精通Python自然语言处理,45.40
Python科学计算基础教程,37.70
Python树莓派编程,39.20
Python数据科学导论 概念、技术与应用,49.60
机器人Python青少年编程开发实例,49.00
Python3.5从零开始学,46.60
Python基础教程 第3版,70.80
PYTHON 3.6从入门到精通(视频教学版),74.80
Python全栈开发实践入门 谢瑛俊 9787121328114 电子工业出版社,52.40
PYTHON编程导论(第2版)  9787115473769 人民邮电出版社,51.80
Python密码学编程 斯维加特 9787115424297 人民邮电出版社,56.60
父与子的编程之旅：与小卡特一起学Python Warren 9787115367174 人,51.80
Python即学即用 张燕妮 9787111539896 机械工业出版社,38.50
Python程序设计案例教程——从入门到机器学习-微课版,37.70
Python程序设计案例教程,46.00
Python机器学习实践,49.60
Python程序设计案例教程 从入门到机器学习 微课版,41.20
（正版）Python核心编程(第二版)(Python领域经典作品、非常有名的开发指南),61.41
Python程序设计案例教程 从入门到机器学习 微课版,25.00
Python数据科学入门,37.70
Python测试之道,49.00
Python设计模式-第2版 吉里德尔 9787115458803 人民邮电出版社,29.30
PYTHON高性能编程+流畅的Python  Python 学习入门到进阶 Py,157.00
Python数据科学,83.20
Python高手之路(第3版),42.40
Python编程与问题求解,49.00
PYTHON基础教程(第2版),40.80
Python学习,35.00
青少年学Python 中小学生计算机编程入门 青少年编程入门教程 核心编程零基础学python编程,56.20
图解算法 使用Python,41.20
Python并行编程手册,49.00
PYTHON高性能(第2版),48.40
数据馆员的Python简明手册,42.90
Python网络数据爬取及分析从入门到精通(爬取篇),49.60
Python Web开发学习实录（配光盘）（Web程序员成功之路）,52.10
Python数据挖掘,46.60
PYTHON程序设计基础实战教程,37.80
Python网络编程(Linux),32.80
机器人Python极客编程入门与实战,46.00
毫无障碍学Python,44.10
Python设计模式(第2版),30.00
Raspberry Pi:Python编程入门,29.60
Python编程(第四版) ，书，，图书,178.00
Python网络爬虫实例教程 视频讲解版,40.80
PYTHON数据可视化之MATPLOTLIB实践,49.00
Python机器学习 5个数据科学家案例解析,41.80
零起点Python机器学习快速入门,46.00
Python机器学习及实践,38.70
Python数据科学手册,81.70
"""笨办法""学Python 3",48.40
Python极客项目编程,53.10
21天学通Python,46.60
跟老齐学Python,46.00
Python网络爬虫实战,46.60
Python与有限元,43.20
Python性能分析与优化,34.70
Python游戏编程快速上手(第4版),53.10
Python基础实例教程 微课版,40.30
PYTHON趣味编程入门,40.20
Python程序设计教程,46.60
程序设计导论：Python语言实践-英文版,107.00
包邮 Python绝技：运用Python成为黑客+Python 黑帽子：黑客与渗透测试,100.00
跟老齐学Python-轻松入门 python核心编程技术python语言编程基础教程 跟老齐学Pyt,61.00
包邮 Python数据可视化之matplotlib实践+Python数据分析入门从数据获取到可视化,85.00
现货  流利的Python语言 影印版  Fluent  Python 流畅的python 英文版,81.60
青少年学Python/少儿学编程,62.27
基于Python的Google App Engine编程,66.00
Python 3网络爬虫开发实战(崔庆才),79.20
Python全栈开发实践入门 python书籍 Python Web Flask框架,53.60
包邮 Python Linux系统管理与自动化运维|6550978,62.30
正版图书 PyQt5快速开发与实战 PyQt5教程书 qt基础知识 Python Qt,73.00
Python编程从入门到实践 python3.5核心编程基础教程 快速上手 3.0零基础,58.00
精通Python网络爬虫：核心技术、框架与项目实战,55.20
2018APython数据挖掘入门与实践 Robert Layton,37.17
包邮Selenium自动化测试之道 基于Python和Java语言+自动化测试实战,139.80
【】自动化平台测试开发 Python测试开发实战+软件自动化测试开发书籍,95.80
基于Django的电子商务网站设计 Django 技巧 Python Django基础知识点详解教程,31.50
Python科学计算(第2版)（附光盘）Python科学计算中常用的扩展库NumPy SciPy S,120.40
零基础学Python 和外星人一起学系列 pyhton从入门到精通python语言程序设计基础,43.80
精通Python爬虫框架+精通Scrapy网络爬虫+Python爬虫开发与项目实战,147.00
Python量化交易实战入门与技巧 量化投资与Python语言编程教程书籍,48.80
现货Python 3爬虫 数据清洗与可视化实战 零一 Python3网络爬虫开发实战教程书籍,31.90
包邮 ABAQUS Python二次开发攻略 CAE分析大系+Abaqus经典例题集书籍,101.80
正版 玩转Django 2.0 Python编程教程书籍 DjangoWeb 开发技术,53.00
Python 3.6零基础入门与实战+Python网络爬虫实战（2版）2本,103.80
玩转Django 2.0 Python编程教程书籍 DjangoWeb 开发技术,53.00
Python地理数据处理 python数据处理 ArcGIS 矢量数据,55.30
深度学习系列：Python神经网络编程,39.80
正版 Python数据科学 技术详解与商业实践 常国珍，赵仁乾，张秋剑 Python数据分析数据挖掘,83.20
Python高级编程,37.10
跟老齐学Python：Django实战 齐伟 Django开发实战教程书籍,44.90
Python自然语言处理（影印版）,91.60
Python爬虫开发与项目实战 范传辉 编著 编程语言 机械工业出版社,66.00
【RY】【R】精通Python爬虫框架Scrapy Scrapy入门 软件架构开发设计教程,40.10
零起点TensorFlow快速入门+机器学习快速入门+量化投资以Python为工具+大数据与量化交易,216.90
正版 Python学习手册：第4版（涵盖Python2.6和3.X）,73.78
包邮 Python文本分析+精通Python自然语言处理 2本 NLP数据文本挖掘处理技术书,102.90
正版书籍 Python数据分析实战 Python编程语言教程书籍 深入pandas库数据处,46.00
Python爬虫开发 从入门到实战 微课版 微课版Python爬虫 案例丰富 讲解详细,35.00
11招玩转网络安全 用python更安全 Python网络教科书 python黑客攻防入门教程 计算,44.17
图灵教育 和孩子一起玩编程 趣学python 少儿编程真好玩 中小学编程入门书 青少年编程培训班教材,51.80
Python 3网络爬虫开发实战,68.00
数据结构——Python语言描述,57.20
Python数据可视化编程实战 第2版 python语言编程教程书籍,48.80
图解算法 使用Python 简单有趣的算法入门书 吴灿铭 Python机器学习算法书籍,34.80
Python从入门到精通 python程序开发书籍,56.60
Python程序设计入门到实战,55.90
数据结构：Python语言描述 兰伯特  人民邮电出版社,48.00
Python自然语言处理,72.30
Selenium自动化测试之道 基于Python和Java语言 Selenium自动化测试,41.50
利用Python进行数据分析(原书第2版),100.00
Python项目开发实战(第2版),60.80
PYTHON从菜鸟到高手,107.50
PYTHON社会媒体挖掘,56.60
Python程序设计开发宝典,54.50
程序设计导论:PYTHON计算与应用开发实践(原书第2版)/(美)卢博米尔.佩尔,86.10
Python编程导论(第2版)/图灵程序设计丛书,58.70
Python数据分析与挖掘实战 张良均 机械工业出版社,58.00
Python网络编程 Linux 选用系统运维 容易入门的Python语言 Lin,31.40
机器学习设计：Python语言实现 深度学习与机器视觉,69.80
从零开始学PYTHON数据分析与挖掘,66.40
零起点Python大数据与量化交易,77.20
Python项目开发实战 第2版 日 BePROUD股份有限公司,61.80
Python数据分析与数据化运营,78.20
Python Qt GUI快速编程,61.60
PYTHON程序设计(原书第2版)/(美])凯.S.霍斯特曼,103.50
Python Web开发实战,81.90
达人迷Python趣味编程10例,73.00
Python高性能编程,60.80
Python计算与编程实践:多媒体方法(原书第2版),54.50
数据结构与算法 Python语言实现,94.80
Python与量化投资,82.20
正版Abaqus GUI程序开发指南 Python语言+ABAQUS Python二次开发攻略,99.00
python语言程序设计基础 第2版嵩天 礼欣 黄天羽 教育部大+Python程序设计,76.40
包邮 Python编程之美 最佳实践指南 Python基础教程书籍流畅的Python 深入学习,62.60
数据科学导论：Python语言实现,40.40
Python快速编程入门 传智播客 黑马程序员 python编程从入门到实践基础视频教程核心编程爬虫,43.25
Python：统计人的视角/统计数据分析与应用丛书,33.20
PYTHON3网络爬虫开发实战,81.20
零起点Python足彩大数据与机器学习实盘分析,77.20
Python神经网络编程  人工智能深度学习机器学习领域又一重磅力作  编程语言与程序设计书籍,45.00
Python编程之美 最佳实践指南,73.90
Python全栈开发实践入门,53.80
Python机器学习,62.40
2019计算机等考全国计算机等级考试二级教程——Python语言程序设计(2019年版),29.70
PYTHON程序员面试算法宝典,54.60
Python编程与问题求解/国外计算机科学经典教材,50.80
趣学Python 教孩子学编程 儿童编程入门教程书籍 笨办法学 python核心编程 零基础学,34.80
2019计算机等考全国计算机等级考试二级教程——Python语言程序设计(2019年版),29.70
深度实践OPENSTACK:基于PYTHON的OPENSTACK组件开发,66.40
程序员学PYTHON,73.00
Python3面向对象编程(第2版),82.20
PYTHON编程从入门到精通,64.80
Python 3.0科学计算指南,56.60
Python数据科学手册(影印版),85.30
编程超有趣 奇妙Python轻松学 第1辑 超级简单的基础知识,56.60
零压力学Python,64.80
青少年学Python,64.80
跟老齐学Python,53.80
Python可以这样学,54.50
深度学习+机器学习实战（python基础教程指南） deep learning,170.60
Python漫游指南(影印版),65.10
Flask Web开发:基于Python的Web应用开发实战 第2版,56.60
Python程序设计案例课堂,54.50
Python数据分析基础(影印版),58.50
Python大战机器学习,54.50
青少年学Python/少儿学编程,62.27
PYTHON 3.6从入门到精通(视频教学版),74.80
PYTHON 3.7从零开始学,66.40
【RY】Python程序设计 第3版 Python之父作序推荐编程入门教程书籍 Python3自,46.90
HEAD FIRT PYTHON(第2版),101.10
精通Python网络爬虫,55.20
Python数据科学手册,89.40
机器学习实战（python基础教程指南）+大数据智能 （共两册）,85.50
Python编程 从入门到实践+利用Python进行数据分析 2本,158.00
基于ArcGIS的Python编程秘笈(第2版),53.10
Python Linux系统管理与自动化运维,71.20
Python程序设计入门到实战,54.50
Python金融衍生品大数据分析,77.20
编程真好玩+趣学Python编程 组套装,92.70
从零开始学Python程序设计,62.40
Python编程(第4版),156.40
学习编程第一步 零基础上手Python开发,67.00
Python深度学习+TensorFlow+Keras深度学习人工智能实践应用+Keras快速上手,199.80
趣学Python编程 Jason 9787115335951 人民邮电出版社,33.80
基于Python的大数据分析基础及实战(Python3.6版本),56.50
Python机器学习,53.10
Python带我起飞,65.60
Python新手使用Django架站的16堂课,70.30
Python深度学习,97.60
Python与机器学习实战,53.80
从零开始学PYTHON数据分析(视频教学版),58.00
基于Python的Google App Engine编程,68.60
跟老齐学Python,65.60
Python机器学习基础教程,64.80
人民邮电：笨办法学Python3,41.00
Python高级编程(第2版),73.00
Python自然语言处理实战,58.00
Python高效开发实战,70.30
PYTHON编程导论(第2版),56.60
正版 Python语言程序设计基础(第2版)第二版-嵩天 教育部大学计算机课程改革项目规划教材,28.70
教孩子学编程Python语言版 python从入门到实践 python核心技术 python零基础入,59.00
基于Python的大数据分析基础及实战(Python3.6版本),56.50
PYTHON神经网络编程,56.60
机器学习实战（python基础教程指南）+机器学习（机器学习套装共两册）,114.80
Maya Python游戏与影视编程指南,64.80
数据结构——Python语言描述,57.20
用Python写网络爬虫+Python编程从入门到实践 全2册  Python编程序设计基础教程入门,138.00
易学Python,34.70
Python项目开发实战(第2版),60.80
PYTHON从菜鸟到高手,107.50
PYTHON社会媒体挖掘,56.60
正版 Python数据科学手册 [美]杰克·万托布拉斯(Jake VanderPlas),80.60
Python 3.6零基础入门与实战,49.60
Python深度学习,48.40
PYTHON数据分析与应用,40.80
Python即学即用,39.50
包邮Python数据科学：技术详解与商业实践 Python基本数据计算机编程书籍|8049590,69.30
Python与数据挖掘,38.70
Python程序设计开发宝典,54.50
程序设计导论:PYTHON计算与应用开发实践(原书第2版)/(美)卢博米尔.佩尔,86.10
达人迷Python趣味编程10例,73.00
Python高性能编程,60.80
Python计算与编程实践:多媒体方法(原书第2版),54.50
数据结构与算法 Python语言实现,94.80
Python程序设计教程(高等学校计算机科学与技术教材),35.60
PYTHON编程基础,32.60
Python物理建模初学者指南,45.40
Python网络爬虫从入门到实践,38.70
Python高级编程,41.80
Python与量化投资,82.20
Python编程之美 最佳实践指南,73.90
Python全栈开发实践入门,53.80
Python机器学习,62.40
2019计算机等考全国计算机等级考试二级教程——Python语言程序设计(2019年版),29.70
PYTHON程序员面试算法宝典,54.60
Python3面向对象编程(第2版),82.20
Python开发向导,36.50
Python并行编程参考手册(影印版),52.80
精通Python自然语言处理,45.40
Python科学计算基础教程,37.70
Python机器学习基础教程,55.80
自动化平台测试开发Python测试开发实战+Web接口开发与自动化测试+自动化测试实战书籍,139.80
正版 教孩子学编程 Python语言版 零基础学编程 Python入门教程书籍 儿童编程语言启蒙书籍,35.25
Python数据分析入门(从数据获取到可视化),37.17
正版 Python文本分析  数据科学与工程技术丛书文本分类处理书籍自然语言处理文本分析书人工智能,55.00
Python学习手册：第4版(涵盖Python2 6和3 X),69.00
Python程序员面试算法宝典,45.50
Python程序设计开发宝典 自学实际案例视频GPU加速异步通信协程代码算法思路标准库软件AP,44.17
Python设计模式(第2版),28.54
Python黑帽子 黑客与渗透测试编程之道  Python基础教程 计算机网络编程书籍,39.80
Python自动化运维：技术与实践,50.00
包邮 Python从入门到精通 python程序开发书籍 python基础教程 明日科技,59.00
现货 Python神经网络编程 深度学习人工智能机器学习入门教程书籍 Python神经,52.00
PYTHON3网络爬虫开发实战,81.20
Python基础教程(第3版·修订版) 编程语言入门自学图书  人民邮电正版授,76.80
正版包邮自动化平台测试开发Python测试开发实战+Web接口开发与自动化测试+自动化测试实战书籍,125.00
和孩子一起玩编程 趣学python 少儿编程真好玩 中小学编程入门书 青少年编程培训班教,51.40
软件自动化测试开发+Selenium 2自动化测试实战+Web接口开发与自动化测试基于Python,133.00
Python程序设计 第3版 计算机 网络 程序设计核心编程 python基础教程 pyh,49.80
Python程序设计 第3版 Python之父作序推荐编程入门教程书籍 Python3自,51.75
Python编程入门（第3版）  python基础教程 Python编程学习手册 pyth,29.80
Selenium自动化测试 基于Python语言 Web测试实战指南,36.60
Python金融实战,58.50
Python编程从入门到实践 python3.5核心编程基础教程快速上手 3.0零基础笨办,56.96
Python+Spark2.0+Hadoop机器学习与大数据实战 大数据技术教程书籍 大数,63.36
Selenium自动化测试 基于 Python 语言R3S,35.80
Python全栈数据工程师养成攻略(视频讲解版),44.30
包邮 Python深度学习 deep learning with python中文版人工智能机器学,86.90
Python游戏编程快速上手(第4版),51.10
Python计算机视觉编程/图灵程序设计丛书,50.39
包邮Python3爬虫 数据清洗与可视化实战+Python数据分析入门 从数据获取到可视化,80.80
Python自动化运维：技术与zuijia实践 计算机与互联网 书籍|3804188,48.30
精通Python爬虫框架Scrapy+Python网络数据采集 2本,88.60
程序员入门 全9册 Java+C语言+Python程序员入门 基础教程程序设计教材计算机,492.20
Python 3网络爬虫开发实战 项目开发教程书籍 分布式视频爬虫录音爬虫编写 数据爬取技术,74.20
MicroPython入门指南,40.80
包邮Python自然语言处理实战核心技术与算法+技术入门与实战+NLP汉语自然语言处理原理与实践,168.00
【正版包邮】自动化平台测试开发 Python测试开发实战+软件自动化测试开发书籍,93.50
Python神经网络编程 深度学习 人工智能系统 机器学习入门教程书籍 deep learning,54.90
Python贝叶斯分析 从务实和编程的角度 主要概念和应用 概率编程书籍 计算机网络 计算,44.17
现货包邮 DevOps和自动化运维实践/Python/Linux/Unix运维书|8053230,62.30
Flask Web开发 基于Python的Web应用开发实战 第2版 Web应用程序设计教材书,44.80
Python程序设计第一课,39.70
OpenCV 3计算机视觉：Python语言实现（原书第2版）人脸检测与识别 图像检索,35.60
金融数量分析 基于Python编程 Python量化投资入门书籍,43.80
包邮Python量化交易实战入门与技巧+量化金融投资及其Python应用书籍,88.60
包邮 Python绝技：运用Python成为黑客+Python 黑帽子：黑客与渗透测试,100.00
跟老齐学Python-轻松入门 python核心编程技术python语言编程基础教程 跟老齐学Pyt,61.00
包邮 Python数据可视化之matplotlib实践+Python数据分析入门从数据获取到可视化,85.00
现货  流利的Python语言 影印版  Fluent  Python 流畅的python 英文版,81.60
青少年学Python/少儿学编程,62.27
基于Python的Google App Engine编程,66.00
Python 3网络爬虫开发实战(崔庆才),79.20
Python全栈开发实践入门 python书籍 Python Web Flask框架,53.60
包邮 Python Linux系统管理与自动化运维|6550978,62.30
正版图书 PyQt5快速开发与实战 PyQt5教程书 qt基础知识 Python Qt,73.00
Python编程从入门到实践 python3.5核心编程基础教程 快速上手 3.0零基础,58.00
精通Python网络爬虫：核心技术、框架与项目实战,55.20
2018APython数据挖掘入门与实践 Robert Layton,37.17
包邮Selenium自动化测试之道 基于Python和Java语言+自动化测试实战,139.80
Selenium自动化测试 基于Python语言 web接口应用程序自动化测试工具书,35.50
人民邮电 Python数据分析,53.13
Python绝技(运用Python成为顶级黑客)/安全技术大系,57.67
和孩子一起玩编程 中小学编程入门书 趣学python编程入门零基础教孩子学编程的书,49.50
Python贝叶斯分析,56.60
流利的Python语言(影印版)(英文版),80.24
PyQt5快速开发与实战 PyQt5教程书籍 qt基础知识 Python Qt 5实战应用开发从入门,74.00
学习编程第一步 零基础上手Python开发 Python编程入门教程书籍 Python库构建Web应,59.80
Python数据分析基础 零编程经验也可学会用Python语言进行数据分析,51.40
Python和Pygame游戏开发指南 Python语言编程指南 Pygame Pytho,38.35
传智播客Python程序设计从入门到实践套装8本 零基础机器学习人工智能程序设计基础教程+核心编程,298.00
机器学习系统设计：Python语言实现,48.70
青少年学Python 中小学生计算机编程入门 青少年编程入门教程 核心编程零基础学python编程,59.20
Python从菜鸟到高手 Python核心知识点以及Python在Web开发 数据,95.60
【R】Python应用开发实战 python核心编程 Python项目开发实战教程 Pytho,58.35
Python网络数据采集 python语言网络数据采集教程书籍 python编程基础入门教,43.60
Python3.5从零开始学 python基础教程 网络编程 数据库操作 程序设计 计算机从入,37.76
Python网络编程(Linux),32.80
(正版特价)预测分析：Python语言实现 计算机与互联网 书籍|230519,29.50
Python机器学习实践指南 程序设计 python书,51.75
Python编程基础与HTTP接口测试,31.90
现货 Python3 网络爬虫开发实战  Scrapy数据分析处理手册 数据抓取指南,66.00
"教孩子学编程趣学Python编程  [美]Jason Briggs,R3S",32.90
Python 3.6零基础入门与实战 王启明 赠送示例源代码与教学视频Python3.6入门教,37.76
包邮跟老齐学Python：Django实战+高效开发实战+Web开发实战 Python 3,189.80
小创客轻松玩转micro:bit+机器人Python编程开发实例+MicroPython入门指南,116.60
数据结构（Python语言描述）兰伯特 Python编程基础教程书籍,49.60
玩转Python轻松过二级 Python等级考试 Python二级考试 模拟试题 全国 python,31.36
用Python写网络爬虫 第2版,31.00
正版 自动化平台测试开发：Python测试开发实战 计算机网络 计算机网络 程序设计 自,54.40
Python学习从入门到实践 python网络爬虫 Python基础教程书籍 python学习,30.72
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现,48.50
Python高级编程 第2版 python 程序设计 编程源代码开发基础教程书籍,71.20
Python全栈数据工程师养成攻略（视频讲解版）,47.70
现货正版零起点python足彩大数据与机器学习实盘分析+零起点Python机器学习快速入门,118.00
我的Python世界 Python minecraft 我的世界 编程 游戏 边编程边玩,69.00
包邮Python深度学习 基于TensorFlow +Python自然语言处理实战书籍,109.80
"Python网络编程基础 [美] 高森（John Goerzen）,莫迟 等 电子工业出版",158.00
Python高手之路 第3版 【法】朱利安丹乔(Julien Danjou),34.65
包邮 Python 3.6零基础入门与实战书籍 基于Python3.6.4，快速掌握大数据处理工具书,44.90
深度学习入门 基于Python的理论与实现 深度学习入门教程 从零实现深度学习技术 神经网络自,38.35
利用Python开源工具分析恶意代码 恶意代码分析 线上线下服务指南 图灵程序设计,73.80
Python语言及其应用,56.40
【包邮】利用Python进行数据分析(原书第2版) python数据分析 数据采集书籍,89.00
数据馆员的Python简明手册,43.50
21天学通Python(第2版)/21天学编程系列,43.65
Python机器学习基础教程,55.80
自动化平台测试开发Python测试开发实战+Web接口开发与自动化测试+自动化测试实战书籍,139.80
正版 教孩子学编程 Python语言版 零基础学编程 Python入门教程书籍 儿童编程语言启蒙书籍,35.25
Python数据分析入门(从数据获取到可视化),37.17
正版 Python文本分析  数据科学与工程技术丛书文本分类处理书籍自然语言处理文本分析书人工智能,55.00
Python学习手册：第4版(涵盖Python2 6和3 X),69.00
Python程序员面试算法宝典,45.50
Python程序设计开发宝典 自学实际案例视频GPU加速异步通信协程代码算法思路标准库软件AP,44.17
Python设计模式(第2版),28.54
Python黑帽子 黑客与渗透测试编程之道  Python基础教程 计算机网络编程书籍,39.80
Python自动化运维：技术与实践,50.00
包邮 Python从入门到精通 python程序开发书籍 python基础教程 明日科技,59.00
现货 Python神经网络编程 深度学习人工智能机器学习入门教程书籍 Python神经,52.00
PYTHON3网络爬虫开发实战,81.20
Python数据分析第2版 (美)阿曼多·凡丹戈(Armando Fandango) 著；韩波 译,47.00
新书 零起点Python足彩大数据与机器学习实盘分析 何海群著 黄爱萍编,77.80
笨办法学Python 3,43.10
深入浅出Python机器学习 段小手 9787302503231,40.02
Python网络爬虫从入门到实践+Python 3网络爬虫开发实战（全2册）数据抓取指,97.90
Python编程快速上手 让繁琐工作自动化 Python语言基础教程学习书,49.30
Python机器学习实践指南 自学增强人工智能AI工程师技术员算法软件基础开发应用代码计算机深度,44.85
Python数据分析：基于Plotly的动态可视化绘图,59.00
【R】Python社会媒体挖掘 数据科学数据挖掘网络数据分析教程书籍,46.92
【R】 Python高性能 *2版 机器学习 人工智能 信息检索 数值计,39.90
Python参考手册(第4版.修订版),72.30
深入浅出深度学习：原理剖析与Python实践 Python编程基础教程 深度机器学习书,63.00
Python地理空间分析指南 2版 用Python完成GIS开发及遥感分析实用指南 GIS分析开发人,48.80
Python3 网络爬虫开发实战,70.70
人邮新书 图灵出品 Python基础教程 第3版 久负盛名的Python入门经典 中文版,73.80
Python量化交易实战入门与技巧 湖北新华书店,58.70
Python机器学习基础教程,55.80
Python程序设计教程,47.80
现货 python与量化投资 从基础到实战 python编程从入门到实践 python基,77.71
【高性能Python】Python高性能编程 戈雷利克 欧日沃尔德 胡世杰 徐旭彬 译,65.80
21天学通Python(第2版),44.90
教孩子学编程 Python语言版 Python入门教程书籍 儿童编程语言启蒙书籍教材 青,41.30
贝叶斯思维 统计建模的Python学习法,34.30
包邮Python量化交易实战入门与技巧+量化投资与Python语言+金融数量分析基于Python编程,119.80
正版 我的Python世界 学Python编程书籍 Minecraft我的世界MC编程入,53.00
父与子的编程之旅：与小卡特一起学Python Python 教孩子编程的图书,49.30
Python编程从入门到实践+Python3网络爬虫开发实战 组套装,137.20
Python 3.0科学计算指南 SymPy matplotlib Python编程 数,55.20
Python参考手册第4版·修订版 (美)大卫 M.比兹利(David M.Beazley) 著；谢,99.00
Python参考手册 第4版 修订版 大卫 M.比兹利(David M.Beazley),66.80
Python新手使用Django架站的16堂课 可作为希望快速上手Python+Djang,71.20
图解算法 使用Python+算法图解 像小说一样有趣的算法入门书籍 2本,73.40
新版Python程序设计第3版  Python3 爬虫Python核心编程基础教程,32.00
Python编程从入门到精通 零基础学编程基础教程核心编程图书 网络编程web开发大数据,59.25
包邮 Python语言程序设计基础 第2版 嵩天 python编程入门书籍 python书籍,33.60
Python科学计算(第2版)（附光盘）Python科学计算中常用的扩展库,89.80
正版 Python编程基础与HTTP接口测试阿奎 著Python编程基础入门教程HTTP,35.20
Python数据可视化编程实战 *2版 数据分析处理教程 数据科学 matplotlib,50.40
玩转Python轻松过二级 Python等级考试 Python二级考试 模拟试题 全国 python,31.36
数据结构 Python语言描述 python基础教程python编程 从入门到实践,53.82
Python数据可视化编程实战,36.30
Python量化交易实战入门与技巧 量化投资与Python语言编程教程书籍 python数据分析量化,65.90
正版 青少年学Python 小学生编程书籍 儿童编程入门教程书籍python3.6核心编程零基础学计,52.54
scikit learn机器学习：常用算法原理及编程实战,45.80
【扫码看视频】Python程序设计第一课 赵军 Python语言编程入门教程书籍,35.60
机器人Python极客编程入门与实战/青少年学编程系列丛书,43.39
正版基于Python的大数据分析基础及实战+Python数据分析基础2本书籍,80.60
正版 Python基础教程 第3版 袁国忠手教授Python编程实践Python从入门到,81.20
包邮 Python金融衍生品大数据分析：建模、模拟、校准与对冲 python大数据分析技术,73.80
从零开始学Python数据分析：视频教学版 计算机与互联网 书籍|8050882,48.30
Python数据爬取技术与实战手册+解析Python网络爬虫核心技术Scrapy框架分布式爬虫书,83.80
青少年学Python 编程真好玩 趣学Python 赠教学视频 Python入门书 全彩,57.70
Python 3学习笔记(上卷) 雨痕 电子工业出版社,44.50
包邮 树莓派机器人实战秘笈 第3版+树莓派Python编程入门与实战书籍 第2版 2本,99.80
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指南 Pyt,62.50
包邮 Python爬虫开发与项目实战|5894193,55.30
利用Python开源工具分析恶意代码,76.00
官方正版 Python金融实战 金融数据分析教程书籍 python数据计算器编程教程,54.00
【新版】Python程序设计第3版  Python3 爬虫Python核心编程基础教程,51.00
正版 Python程序员面试算法宝典 张波 IT企业面试笔试算法高频题目详解分析计算机专,55.70
贝叶斯方法 概率编程与贝叶斯推断,46.50
Python物理建模初学者指南,43.70
PYTHON 3.7从零开始学,60.00
Python性能分析与优化,35.90
Python带我起飞 入门 进阶 商业实战+自动化平台测试开发 Python测试开发实战 2本,103.80
21天学通Python(第2版)/21天学编程系列,43.65
正版 图解算法 使用Python 吴灿铭 数据结构程序调试方法技巧书数组堆栈链表队列算法,43.20
正版 Python基础教程 第3版 袁国忠手教授Python编程实践Python从入门到,81.20
Python编程从零基础到项目实战 Python基础编程,43.80
包邮 利用Python进行数据分析（原书第2版） 计算机数据分析数据科学大数据书,87.80
包邮 Python学习手册 原书5版书籍,164.60
【包邮】Selenium WebDriver3.0 自动化测试框架实战指南 python语言版,51.80
包邮Kali Linux大揭秘+安全之路Web渗透技术及实战案例解析+Python绝技书籍,193.00
包邮 Python金融衍生品大数据分析：建模、模拟、校准与对冲 python大数据分析技术,73.80
